author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/316884858/,Москва,sale,flat,10,15,1,43.6,-1,0,17150000,Богородское,Погонный проезд,3ак7,Белокаменная,Лосиный остров
Инвестправо,real_estate_agent,https://www.cian.ru/sale/flat/316813407/,Москва,sale,flat,5,12,1,35.1,-1,0,9300000,Вешняки,Вешняковская ,21/26,Новогиреево,
Landis,real_estate_agent,https://www.cian.ru/sale/flat/315053315/,Москва,sale,flat,36,52,1,39.4,-1,0,19900000,Покровское-Стрешнево,Волоколамское шоссе,95/2к7,Трикотажная,City Bay
Место,real_estate_agent,https://www.cian.ru/sale/flat/315879268/,Москва,sale,flat,16,17,1,39.0,-1,0,16000000,Левобережный,Беломорская ,20к1,Беломорская,
ID 207675,realtor,https://www.cian.ru/sale/flat/316717155/,Москва,sale,flat,5,9,1,36.0,-1,0,15000000,Аэропорт, Усиевича,25К1,Сокол,
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/316777549/,Москва,sale,flat,28,32,1,41.4,-1,0,18990000,Богородское,Просторная ,7,Преображенская площадь,Просторная 7
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/314211607/,Москва,sale,flat,3,9,1,30.0,-1,0,9800000,Богородское,Малая Черкизовская ,64,Преображенская площадь,
Акрополь,real_estate_agent,https://www.cian.ru/sale/flat/315680154/,Москва,sale,flat,12,15,1,35.6,-1,0,13500000,Коньково,Профсоюзная ,69,Калужская,Дом на Профсоюзной 69
Александр Тарасов,realtor,https://www.cian.ru/sale/flat/313434541/,Москва,sale,flat,1,3,1,43.0,-1,0,9750000,, Облепиховая,29,Ольховая,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/316453198/,Москва,sale,flat,1,8,1,32.0,-1,0,11550000,Даниловский,Дербеневская набережная,13/17К2,Пролетарская,
БЕСТ-Недвижимость на Баррикадной,real_estate_agent,https://www.cian.ru/sale/flat/314825709/,Москва,sale,flat,6,8,1,30.2,-1,0,10850000,Черемушки,Нахимовский проспект,67К1,Профсоюзная,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/315761218/,Москва,sale,flat,2,3,1,35.0,-1,0,10499000,, Потаповская Роща,1к1,Потапово,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/316927377/,Москва,sale,flat,4,24,1,35.1,-1,0,12899000,Бирюлево Восточное,6-я Радиальная ,7/1к2,Каспийская,Царицыно-2
ПИА Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/316370137/,Москва,sale,flat,5,5,1,30.0,-1,0,8900000,Измайлово,Сиреневый бульвар,14К2,Первомайская,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/316599315/,Москва,sale,flat,2,16,1,37.6,-1,0,11300000,Строгино, Кулакова,27,Строгино,
FALCON GROUP,real_estate_agent,https://www.cian.ru/sale/flat/316636190/,Москва,sale,flat,1,14,1,39.4,-1,0,9100000,Люблино,Совхозная ,3,Люблино,
ДОМЛАБ,real_estate_agent,https://www.cian.ru/sale/flat/316346770/,Москва,sale,flat,2,20,1,45.0,-1,0,18990000,Марьина роща,Анненская ,6,Марьина Роща,
ФСК Агент,real_estate_agent,https://www.cian.ru/sale/flat/316604052/,Москва,sale,flat,8,17,1,39.6,-1,0,11500000,Некрасовка,Покровская ,17к3,Некрасовка,Некрасовка
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/315137878/,Москва,sale,flat,9,14,1,51.7,-1,0,11800000,,переулок Любучанский,1к3,Щербинка,Остафьево
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/316928136/,Москва,sale,flat,7,15,1,38.1,-1,0,13500000,Обручевский, Обручева,22,Университет Дружбы Народов,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/313202020/,Москва,sale,flat,6,21,1,39.4,-1,0,9000000,,проспект Куприна,,Потапово,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/316369951/,Москва,sale,flat,9,9,1,32.4,-1,0,9590000,Теплый Стан,Профсоюзная ,152К4,Тёплый Стан,
ID 129365096,homeowner,https://www.cian.ru/sale/flat/315589140/,Москва,sale,flat,2,5,1,34.0,-1,0,13990000,Беговой,Скаковая ,18А,Белорусская,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/311663562/,Москва,sale,flat,6,16,1,38.7,-1,0,10500000,Ярославский,Ярославское шоссе,116К1,Свиблово,
Самолет Плюс,real_estate_agent,https://www.cian.ru/sale/flat/313757139/,Москва,sale,flat,12,12,1,35.0,-1,0,10300000,Чертаново Южное, Газопровод,3К1,Улица Академика Янгеля,
ID 128914388,homeowner,https://www.cian.ru/sale/flat/315104756/,Москва,sale,flat,5,9,1,31.3,-1,0,10400000,Перово,2-я Владимирская ,40,Перово,
Парадайс,real_estate_agent,https://www.cian.ru/sale/flat/315848537/,Москва,sale,flat,7,19,1,37.7,-1,0,11990000,, Самуила Маршака,12,Рассказовка,Переделкино Ближнее Город-парк
Брусника Обмен,real_estate_agent,https://www.cian.ru/sale/flat/306523061/,Москва,sale,flat,12,23,1,38.4,-1,0,13590000,Чертаново Южное,Варшавское шоссе,168,Лесопарковая,Лесопарковый
ID 245806,unknown,https://www.cian.ru/sale/flat/316652592/,Москва,sale,flat,5,16,1,45.8,-1,0,10500000,,шоссе Новомихайловское,1к4,Корниловская,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/315317956/,Москва,sale,flat,1,3,1,30.8,-1,0,6500000,,,20,Щербинка,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/315931704/,Москва,sale,flat,14,19,1,39.0,-1,0,18490000,Алексеевский,Новоалексеевская ,16к4,Алексеевская,Серебряный фонтан
МОЯ СТОЛИЦА,real_estate_agent,https://www.cian.ru/sale/flat/301704043/,Москва,sale,flat,7,9,1,32.9,-1,0,9100000,Выхино-Жулебино,Ташкентская ,16К1,Юго-Восточная,
CENTURY 21 Столичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/316819736/,Москва,sale,flat,9,12,1,36.6,-1,0,8500000,,проспект Куприна,36к1,Потапово,Эко Бунино
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/316062590/,Москва,sale,flat,5,9,1,32.5,-1,0,9900000,Бибирево, Лескова,10А,Алтуфьево,
ID 15603861,homeowner,https://www.cian.ru/sale/flat/316412538/,Москва,sale,flat,16,17,1,38.1,-1,0,12990000,Северное Бутово,Старокачаловская ,1К2,Бульвар Дмитрия Донского,
Эксклюзив Хоум,real_estate_agent,https://www.cian.ru/sale/flat/316286123/,Москва,sale,flat,6,23,1,37.0,-1,0,29300000,Хорошевский,Хорошевское шоссе,25Ак2,Полежаевская,Династия
ОЛ ИНКЛЮЗИВ,real_estate_agent,https://www.cian.ru/sale/flat/315648205/,Москва,sale,flat,28,33,1,42.0,-1,0,20500000,Очаково-Матвеевское,Очаковское шоссе,5к4,Аминьевская,Матвеевский парк
ID 97052197,unknown,https://www.cian.ru/sale/flat/316936785/,Москва,sale,flat,17,18,1,39.0,-1,0,13200000,Коптево,Большая Академическая ,73К3,Лихоборы,
СМАРЕНТ,real_estate_agent,https://www.cian.ru/sale/flat/313794918/,Москва,sale,flat,10,17,1,38.0,-1,0,13300000,Северное Измайлово,Щелковское шоссе,26К2,Щёлковская,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/316108460/,Москва,sale,flat,9,34,1,47.0,-1,0,20990000,Головинский,Кронштадтский бульвар,9к6,Водный стадион,Кронштадтский 9
ID 355472,homeowner,https://www.cian.ru/sale/flat/315355184/,Москва,sale,flat,2,5,1,30.0,-1,0,10150000,Перово,1-я Владимирская ,17А,Перово,
CENTURY 21 Столичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/316806539/,Москва,sale,flat,9,12,1,42.0,-1,0,11950000,, Липовый Парк,2,Коммунарка,
Life Style,real_estate_agent,https://www.cian.ru/sale/flat/312717273/,Москва,sale,flat,35,35,1,42.0,-1,0,23000000,Пресненский,Шмитовский проезд,39к8,Москва-Сити,Headliner
ID 80444802,homeowner,https://www.cian.ru/sale/flat/316508107/,Москва,sale,flat,2,9,1,34.4,-1,0,8700000,,,31,Тютчевская,
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/316106135/,Москва,sale,flat,6,20,1,35.2,-1,0,23800000,Даниловский,проспект Лихачева,12к2,Технопарк,Квартал на набережной NOW
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/316513025/,Москва,sale,flat,20,25,1,46.7,-1,0,17600000,Южное Тушино,Сходненская ,12к1,Сходненская,
ID 79194,realtor,https://www.cian.ru/sale/flat/316475494/,Москва,sale,flat,1,5,1,29.9,-1,0,9500000,Аэропорт,2-й Амбулаторный проезд,17,Красный Балтиец,
ОРИОН,real_estate_agent,https://www.cian.ru/sale/flat/311293488/,Москва,sale,flat,5,18,1,40.8,-1,0,9900000,, Омская,18,Аэропорт Внуково,
FALCON GROUP,real_estate_agent,https://www.cian.ru/sale/flat/313624558/,Москва,sale,flat,16,33,1,34.0,-1,0,19980000,Хорошево-Мневники,Причальный проезд,10к1,Шелепиха,Level Причальный
ID 49082568,homeowner,https://www.cian.ru/sale/flat/315899411/,Москва,sale,flat,6,8,1,38.5,-1,0,13500000,,бульвар Скандинавский,19,Потапово,Скандинавия
СЕДЬМОЕ НЕБО,real_estate_agent,https://www.cian.ru/sale/flat/316880583/,Москва,sale,flat,8,31,1,40.0,-1,0,19800000,Марфино,Ботаническая ,29Ак3,Улица Милашенкова,VERY
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/315960305/,Москва,sale,flat,1,9,1,31.6,-1,0,10350000,Кузьминки,Окская ,24/1К2,Кузьминки,
OPN PARTNER,real_estate_agent,https://www.cian.ru/sale/flat/306893170/,Москва,sale,flat,16,24,1,39.0,-1,0,10949000,Бирюлево Восточное,6-я Радиальная ,7/1к2,Царицыно,Царицыно-2
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/313816839/,Москва,sale,flat,1,11,1,42.5,-1,0,15900000,,бульвар Андрея Тарковского,9,Рассказовка,Рассказово
Ольга Щербакова,realtor,https://www.cian.ru/sale/flat/316032688/,Москва,sale,flat,13,14,1,40.0,-1,0,15900000,,бульвар Скандинавский,12,Потапово,Скандинавия
Елена Стометова,realtor,https://www.cian.ru/sale/flat/316347345/,Москва,sale,flat,11,19,1,40.5,-1,0,11200000,Люблино,Люблинская ,76к5,Перерва,Люблинский парк
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/306905797/,Москва,sale,flat,8,9,1,34.0,-1,0,8200000,, Усадебный Парк,5,Прокшино,Середневский лес
CENTURY 21 Level,real_estate_agent,https://www.cian.ru/sale/flat/316411858/,Москва,sale,flat,2,23,1,46.0,-1,0,25500000,Аэропорт,Часовая ,19к3,Сокол,
Татьяна Прокофьева,realtor,https://www.cian.ru/sale/flat/315406856/,Москва,sale,flat,8,22,1,35.5,-1,0,8400000,Силино,Зеленоград,к1201,Зеленоград — Крюково,
СЕДЬМОЕ НЕБО,real_estate_agent,https://www.cian.ru/sale/flat/314580697/,Москва,sale,flat,15,48,1,47.0,-1,0,26300000,Ростокино, Сергея Эйзенштейна,8С9,Ботанический сад,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/316664953/,Москва,sale,flat,3,9,1,36.0,-1,0,10300000,Гольяново,Щелковское шоссе,79К1,Щёлковская,
ID 106546999,homeowner,https://www.cian.ru/sale/flat/316952409/,Москва,sale,flat,3,15,1,36.0,-1,0,13500000,, Саларьевская,9,Саларьево,
Макромир,real_estate_agent,https://www.cian.ru/sale/flat/310792544/,Москва,sale,flat,9,9,1,33.0,-1,0,10199000,Северное Тушино, Героев Панфиловцев,23к1,Планерная,
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/307496127/,Москва,sale,flat,7,10,1,58.4,-1,0,16900000,, Татьянин Парк,14к4,Говорово,Татьянин Парк
